"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.user.child" "14" "10" "100" "LASSO" NA
"cv.time.sys.child" "14" "10" "100" "LASSO" NA
"n.cv.par" "14" "10" "100" "LASSO" 18
"lambda" "1" "1" "250" "LASSO" 0.125756376126996
"lambdar0" "1" "1" "250" "LASSO" 0.447058823529412
"kappa" "1" "1" "250" "LASSO" 0
"condnum" "1" "1" "250" "LASSO" 45.9828774777938
"EL" "1" "1" "250" "LASSO" 1.79291914290376
"RMSE" "1" "1" "250" "LASSO" 0.00180822027935155
"F1" "1" "1" "250" "LASSO" 0.353790613718412
"eTPR" "1" "1" "250" "LASSO" 1
"eTNR" "1" "1" "250" "LASSO" 0.847789115646258
"ePPV" "1" "1" "250" "LASSO" 0.214912280701754
"d" "1" "1" "250" "LASSO" 0.186122448979592
"time.user.self" "1" "1" "250" "LASSO" 0.0900000000000318
"time.sys.self" "1" "1" "250" "LASSO" 0
"time.elapsed" "1" "1" "250" "LASSO" 0.0999999999999091
"time.user.child" "1" "1" "250" "LASSO" NA
"time.sys.child" "1" "1" "250" "LASSO" NA
"cv.time.user.self" "1" "1" "250" "LASSO" 0.127111111111109
"cv.time.sys.self" "1" "1" "250" "LASSO" 0.00111111111111111
"cv.time.elapsed" "1" "1" "250" "LASSO" 0.128222222222221
"cv.time.user.child" "1" "1" "250" "LASSO" NA
"cv.time.sys.child" "1" "1" "250" "LASSO" NA
"n.cv.par" "1" "1" "250" "LASSO" 18
"lambda" "7" "1" "250" "LASSO" 0.0219383651465005
"lambdar0" "7" "1" "250" "LASSO" 0.502941176470588
"kappa" "7" "1" "250" "LASSO" 0
"condnum" "7" "1" "250" "LASSO" 49.4809316578716
"EL" "7" "1" "250" "LASSO" 4.25578134626922
"RMSE" "7" "1" "250" "LASSO" 0.0079643073767436
"F1" "7" "1" "250" "LASSO" 0.751696065128901
"eTPR" "7" "1" "250" "LASSO" 0.860248447204969
"eTNR" "7" "1" "250" "LASSO" 0.847176079734219
"ePPV" "7" "1" "250" "LASSO" 0.667469879518072
"d" "7" "1" "250" "LASSO" 0.338775510204082
"time.user.self" "7" "1" "250" "LASSO" 0.140000000000327
"time.sys.self" "7" "1" "250" "LASSO" 0
"time.elapsed" "7" "1" "250" "LASSO" 0.139999999999418
"time.user.child" "7" "1" "250" "LASSO" NA
"time.sys.child" "7" "1" "250" "LASSO" NA
"cv.time.user.self" "7" "1" "250" "LASSO" 0.150222222222197
"cv.time.sys.self" "7" "1" "250" "LASSO" 0.000111111111111128
"cv.time.elapsed" "7" "1" "250" "LASSO" 0.149555555555516
"cv.time.user.child" "7" "1" "250" "LASSO" NA
"cv.time.sys.child" "7" "1" "250" "LASSO" NA
"n.cv.par" "7" "1" "250" "LASSO" 18
"lambda" "14" "1" "250" "LASSO" 0.0150726305688816
"lambdar0" "14" "1" "250" "LASSO" 0.391176470588235
"kappa" "14" "1" "250" "LASSO" 0
"condnum" "14" "1" "250" "LASSO" 38.358836074633
"EL" "14" "1" "250" "LASSO" 4.94467915080394
"RMSE" "14" "1" "250" "LASSO" 0.0111538083431242
"F1" "14" "1" "250" "LASSO" 0.778325123152709
"eTPR" "14" "1" "250" "LASSO" 0.796638655462185
"eTNR" "14" "1" "250" "LASSO" 0.763492063492063
"ePPV" "14" "1" "250" "LASSO" 0.760834670947031
"d" "14" "1" "250" "LASSO" 0.508571428571429
"time.user.self" "14" "1" "250" "LASSO" 0.119999999998981
"time.sys.self" "14" "1" "250" "LASSO" 0
"time.elapsed" "14" "1" "250" "LASSO" 0.130000000001019
"time.user.child" "14" "1" "250" "LASSO" NA
"time.sys.child" "14" "1" "250" "LASSO" NA
"cv.time.user.self" "14" "1" "250" "LASSO" 0.108333333333354
"cv.time.sys.self" "14" "1" "250" "LASSO" 0.000111111111111089
"cv.time.elapsed" "14" "1" "250" "LASSO" 0.108444444444467
"cv.time.user.child" "14" "1" "250" "LASSO" NA
"cv.time.sys.child" "14" "1" "250" "LASSO" NA
"n.cv.par" "14" "1" "250" "LASSO" 18
"lambda" "1" "2" "250" "LASSO" 0.122524597001351
"lambdar0" "1" "2" "250" "LASSO" 0.447058823529412
"kappa" "1" "2" "250" "LASSO" 0
"condnum" "1" "2" "250" "LASSO" 46.4663210485645
"EL" "1" "2" "250" "LASSO" 1.96313771709791
"RMSE" "1" "2" "250" "LASSO" 0.00190728805648953
"F1" "1" "2" "250" "LASSO" 0.351254480286738
"eTPR" "1" "2" "250" "LASSO" 1
"eTNR" "1" "2" "250" "LASSO" 0.84608843537415
"ePPV" "1" "2" "250" "LASSO" 0.21304347826087
"d" "1" "2" "250" "LASSO" 0.187755102040816
"time.user.self" "1" "2" "250" "LASSO" 0.0999999999999091
"time.sys.self" "1" "2" "250" "LASSO" 0
"time.elapsed" "1" "2" "250" "LASSO" 0.0800000000000409
"time.user.child" "1" "2" "250" "LASSO" NA
"time.sys.child" "1" "2" "250" "LASSO" NA
"cv.time.user.self" "1" "2" "250" "LASSO" 0.114999999999995
"cv.time.sys.self" "1" "2" "250" "LASSO" 0
"cv.time.elapsed" "1" "2" "250" "LASSO" 0.113777777777774
"cv.time.user.child" "1" "2" "250" "LASSO" NA
"cv.time.sys.child" "1" "2" "250" "LASSO" NA
"n.cv.par" "1" "2" "250" "LASSO" 18
"lambda" "7" "2" "250" "LASSO" 0.0226956367914354
"lambdar0" "7" "2" "250" "LASSO" 0.502941176470588
"kappa" "7" "2" "250" "LASSO" 0
"condnum" "7" "2" "250" "LASSO" 32.0236840221714
"EL" "7" "2" "250" "LASSO" 4.17481266666538
"RMSE" "7" "2" "250" "LASSO" 0.00786779651932215
"F1" "7" "2" "250" "LASSO" 0.750348675034867
"eTPR" "7" "2" "250" "LASSO" 0.835403726708075
"eTNR" "7" "2" "250" "LASSO" 0.86046511627907
"ePPV" "7" "2" "250" "LASSO" 0.681012658227848
"d" "7" "2" "250" "LASSO" 0.322448979591837
"time.user.self" "7" "2" "250" "LASSO" 0.110000000000582
"time.sys.self" "7" "2" "250" "LASSO" 0
"time.elapsed" "7" "2" "250" "LASSO" 0.109999999999673
"time.user.child" "7" "2" "250" "LASSO" NA
"time.sys.child" "7" "2" "250" "LASSO" NA
"cv.time.user.self" "7" "2" "250" "LASSO" 0.110222222222263
"cv.time.sys.self" "7" "2" "250" "LASSO" 0.000555555555555524
"cv.time.elapsed" "7" "2" "250" "LASSO" 0.110666666666637
"cv.time.user.child" "7" "2" "250" "LASSO" NA
"cv.time.sys.child" "7" "2" "250" "LASSO" NA
"n.cv.par" "7" "2" "250" "LASSO" 18
"lambda" "14" "2" "250" "LASSO" 0.0147127054640684
"lambdar0" "14" "2" "250" "LASSO" 0.447058823529412
"kappa" "14" "2" "250" "LASSO" 0
"condnum" "14" "2" "250" "LASSO" 44.7692600798129
"EL" "14" "2" "250" "LASSO" 4.74042065471682
"RMSE" "14" "2" "250" "LASSO" 0.0111601983969476
"F1" "14" "2" "250" "LASSO" 0.774557165861514
"eTPR" "14" "2" "250" "LASSO" 0.808403361344538
"eTNR" "14" "2" "250" "LASSO" 0.736507936507937
"ePPV" "14" "2" "250" "LASSO" 0.743431221020093
"d" "14" "2" "250" "LASSO" 0.528163265306122
"time.user.self" "14" "2" "250" "LASSO" 0.1200000000008
"time.sys.self" "14" "2" "250" "LASSO" 0
"time.elapsed" "14" "2" "250" "LASSO" 0.1200000000008
"time.user.child" "14" "2" "250" "LASSO" NA
"time.sys.child" "14" "2" "250" "LASSO" NA
"cv.time.user.self" "14" "2" "250" "LASSO" 0.136222222222265
"cv.time.sys.self" "14" "2" "250" "LASSO" 0.000111111111111089
"cv.time.elapsed" "14" "2" "250" "LASSO" 0.135666666666758
"cv.time.user.child" "14" "2" "250" "LASSO" NA
"cv.time.sys.child" "14" "2" "250" "LASSO" NA
"n.cv.par" "14" "2" "250" "LASSO" 18
"lambda" "1" "3" "250" "LASSO" 0.135438720224548
"lambdar0" "1" "3" "250" "LASSO" 0.447058823529412
"kappa" "1" "3" "250" "LASSO" 0
"condnum" "1" "3" "250" "LASSO" 55.9388437803862
"EL" "1" "3" "250" "LASSO" 2.40303061868742
"RMSE" "1" "3" "250" "LASSO" 0.00208436216081945
"F1" "1" "3" "250" "LASSO" 0.374045801526718
"eTPR" "1" "3" "250" "LASSO" 1
"eTNR" "1" "3" "250" "LASSO" 0.860544217687075
"ePPV" "1" "3" "250" "LASSO" 0.230046948356808
"d" "1" "3" "250" "LASSO" 0.173877551020408
"time.user.self" "1" "3" "250" "LASSO" 0.0999999999999091
"time.sys.self" "1" "3" "250" "LASSO" 0
"time.elapsed" "1" "3" "250" "LASSO" 0.119999999999891
"time.user.child" "1" "3" "250" "LASSO" NA
"time.sys.child" "1" "3" "250" "LASSO" NA
"cv.time.user.self" "1" "3" "250" "LASSO" 0.147111111111111
"cv.time.sys.self" "1" "3" "250" "LASSO" 0.000666666666666652
"cv.time.elapsed" "1" "3" "250" "LASSO" 0.148111111111125
"cv.time.user.child" "1" "3" "250" "LASSO" NA
"cv.time.sys.child" "1" "3" "250" "LASSO" NA
"n.cv.par" "1" "3" "250" "LASSO" 18
"lambda" "7" "3" "250" "LASSO" 0.0222692504286654
"lambdar0" "7" "3" "250" "LASSO" 0.447058823529412
"kappa" "7" "3" "250" "LASSO" 0
"condnum" "7" "3" "250" "LASSO" 40.8471376035662
"EL" "7" "3" "250" "LASSO" 3.88836539952262
"RMSE" "7" "3" "250" "LASSO" 0.00786567995420092
"F1" "7" "3" "250" "LASSO" 0.743554952510176
"eTPR" "7" "3" "250" "LASSO" 0.850931677018634
"eTNR" "7" "3" "250" "LASSO" 0.843853820598007
"ePPV" "7" "3" "250" "LASSO" 0.660240963855422
"d" "7" "3" "250" "LASSO" 0.338775510204082
"time.user.self" "7" "3" "250" "LASSO" 0.109999999999673
"time.sys.self" "7" "3" "250" "LASSO" 0
"time.elapsed" "7" "3" "250" "LASSO" 0.119999999999891
"time.user.child" "7" "3" "250" "LASSO" NA
"time.sys.child" "7" "3" "250" "LASSO" NA
"cv.time.user.self" "7" "3" "250" "LASSO" 0.121111111111087
"cv.time.sys.self" "7" "3" "250" "LASSO" 0.000222222222222257
"cv.time.elapsed" "7" "3" "250" "LASSO" 0.119444444444404
"cv.time.user.child" "7" "3" "250" "LASSO" NA
"cv.time.sys.child" "7" "3" "250" "LASSO" NA
"n.cv.par" "7" "3" "250" "LASSO" 18
"lambda" "14" "3" "250" "LASSO" 0.014696704653799
"lambdar0" "14" "3" "250" "LASSO" 0.447058823529412
"kappa" "14" "3" "250" "LASSO" 0
"condnum" "14" "3" "250" "LASSO" 45.5222745049852
"EL" "14" "3" "250" "LASSO" 4.65148355091843
"RMSE" "14" "3" "250" "LASSO" 0.0111916274946766
"F1" "14" "3" "250" "LASSO" 0.781591263650546
"eTPR" "14" "3" "250" "LASSO" 0.842016806722689
"eTNR" "14" "3" "250" "LASSO" 0.704761904761905
"ePPV" "14" "3" "250" "LASSO" 0.729257641921397
"d" "14" "3" "250" "LASSO" 0.560816326530612
"time.user.self" "14" "3" "250" "LASSO" 0.139999999999418
"time.sys.self" "14" "3" "250" "LASSO" 0
"time.elapsed" "14" "3" "250" "LASSO" 0.139999999999418
"time.user.child" "14" "3" "250" "LASSO" NA
"time.sys.child" "14" "3" "250" "LASSO" NA
"cv.time.user.self" "14" "3" "250" "LASSO" 0.138111111111135
"cv.time.sys.self" "14" "3" "250" "LASSO" 0.000444444444444435
"cv.time.elapsed" "14" "3" "250" "LASSO" 0.13888888888895
"cv.time.user.child" "14" "3" "250" "LASSO" NA
"cv.time.sys.child" "14" "3" "250" "LASSO" NA
"n.cv.par" "14" "3" "250" "LASSO" 18
"lambda" "1" "4" "250" "LASSO" 0.110254063231151
"lambdar0" "1" "4" "250" "LASSO" 0.391176470588235
"kappa" "1" "4" "250" "LASSO" 0
"condnum" "1" "4" "250" "LASSO" 47.4075935116396
"EL" "1" "4" "250" "LASSO" 1.83165410740216
"RMSE" "1" "4" "250" "LASSO" 0.00175963279986487
"F1" "1" "4" "250" "LASSO" 0.321311475409836
"eTPR" "1" "4" "250" "LASSO" 1
"eTNR" "1" "4" "250" "LASSO" 0.823979591836735
"ePPV" "1" "4" "250" "LASSO" 0.19140625
"d" "1" "4" "250" "LASSO" 0.208979591836735
"time.user.self" "1" "4" "250" "LASSO" 0.0900000000001455
"time.sys.self" "1" "4" "250" "LASSO" 0
"time.elapsed" "1" "4" "250" "LASSO" 0.1099999999999
"time.user.child" "1" "4" "250" "LASSO" NA
"time.sys.child" "1" "4" "250" "LASSO" NA
"cv.time.user.self" "1" "4" "250" "LASSO" 0.124111111111109
"cv.time.sys.self" "1" "4" "250" "LASSO" 0.000111111111111109
"cv.time.elapsed" "1" "4" "250" "LASSO" 0.126777777777774
"cv.time.user.child" "1" "4" "250" "LASSO" NA
"cv.time.sys.child" "1" "4" "250" "LASSO" NA
"n.cv.par" "1" "4" "250" "LASSO" 18
"lambda" "7" "4" "250" "LASSO" 0.0225545284520237
"lambdar0" "7" "4" "250" "LASSO" 0.502941176470588
"kappa" "7" "4" "250" "LASSO" 0
"condnum" "7" "4" "250" "LASSO" 36.6458588358723
"EL" "7" "4" "250" "LASSO" 4.25343751001641
"RMSE" "7" "4" "250" "LASSO" 0.00784399553403779
"F1" "7" "4" "250" "LASSO" 0.717241379310345
"eTPR" "7" "4" "250" "LASSO" 0.807453416149068
"eTNR" "7" "4" "250" "LASSO" 0.841638981173865
"ePPV" "7" "4" "250" "LASSO" 0.645161290322581
"d" "7" "4" "250" "LASSO" 0.328979591836735
"time.user.self" "7" "4" "250" "LASSO" 0.169999999999163
"time.sys.self" "7" "4" "250" "LASSO" 0
"time.elapsed" "7" "4" "250" "LASSO" 0.159999999999854
"time.user.child" "7" "4" "250" "LASSO" NA
"time.sys.child" "7" "4" "250" "LASSO" NA
"cv.time.user.self" "7" "4" "250" "LASSO" 0.132111111111054
"cv.time.sys.self" "7" "4" "250" "LASSO" 0.000444444444444514
"cv.time.elapsed" "7" "4" "250" "LASSO" 0.131888888888918
"cv.time.user.child" "7" "4" "250" "LASSO" NA
"cv.time.sys.child" "7" "4" "250" "LASSO" NA
"n.cv.par" "7" "4" "250" "LASSO" 18
"lambda" "14" "4" "250" "LASSO" 0.015188464794898
"lambdar0" "14" "4" "250" "LASSO" 0.447058823529412
"kappa" "14" "4" "250" "LASSO" 0
"condnum" "14" "4" "250" "LASSO" 48.4689867296182
"EL" "14" "4" "250" "LASSO" 4.9467929384804
"RMSE" "14" "4" "250" "LASSO" 0.0113755429452684
"F1" "14" "4" "250" "LASSO" 0.752411575562701
"eTPR" "14" "4" "250" "LASSO" 0.786554621848739
"eTNR" "14" "4" "250" "LASSO" 0.712698412698413
"ePPV" "14" "4" "250" "LASSO" 0.721109399075501
"d" "14" "4" "250" "LASSO" 0.529795918367347
"time.user.self" "14" "4" "250" "LASSO" 0.1200000000008
"time.sys.self" "14" "4" "250" "LASSO" 0
"time.elapsed" "14" "4" "250" "LASSO" 0.139999999999418
"time.user.child" "14" "4" "250" "LASSO" NA
"time.sys.child" "14" "4" "250" "LASSO" NA
"cv.time.user.self" "14" "4" "250" "LASSO" 0.138555555555528
"cv.time.sys.self" "14" "4" "250" "LASSO" 0.000333333333333267
"cv.time.elapsed" "14" "4" "250" "LASSO" 0.139777777777838
"cv.time.user.child" "14" "4" "250" "LASSO" NA
"cv.time.sys.child" "14" "4" "250" "LASSO" NA
"n.cv.par" "14" "4" "250" "LASSO" 18
"lambda" "1" "5" "250" "LASSO" 0.120111934686347
"lambdar0" "1" "5" "250" "LASSO" 0.447058823529412
"kappa" "1" "5" "250" "LASSO" 0
"condnum" "1" "5" "250" "LASSO" 44.0948538090163
"EL" "1" "5" "250" "LASSO" 1.9045875171216
"RMSE" "1" "5" "250" "LASSO" 0.00180869623197064
"F1" "1" "5" "250" "LASSO" 0.335616438356164
"eTPR" "1" "5" "250" "LASSO" 1
"eTNR" "1" "5" "250" "LASSO" 0.835034013605442
"ePPV" "1" "5" "250" "LASSO" 0.201646090534979
"d" "1" "5" "250" "LASSO" 0.198367346938776
"time.user.self" "1" "5" "250" "LASSO" 0.0699999999999363
"time.sys.self" "1" "5" "250" "LASSO" 0
"time.elapsed" "1" "5" "250" "LASSO" 0.069999999999709
"time.user.child" "1" "5" "250" "LASSO" NA
"time.sys.child" "1" "5" "250" "LASSO" NA
"cv.time.user.self" "1" "5" "250" "LASSO" 0.115222222222224
"cv.time.sys.self" "1" "5" "250" "LASSO" 0.000333333333333346
"cv.time.elapsed" "1" "5" "250" "LASSO" 0.113111111111104
"cv.time.user.child" "1" "5" "250" "LASSO" NA
"cv.time.sys.child" "1" "5" "250" "LASSO" NA
"n.cv.par" "1" "5" "250" "LASSO" 18
"lambda" "7" "5" "250" "LASSO" 0.0234265492084388
"lambdar0" "7" "5" "250" "LASSO" 0.447058823529412
"kappa" "7" "5" "250" "LASSO" 0
"condnum" "7" "5" "250" "LASSO" 34.4469881028271
"EL" "7" "5" "250" "LASSO" 4.68552228396304
"RMSE" "7" "5" "250" "LASSO" 0.00813698033593794
"F1" "7" "5" "250" "LASSO" 0.723837209302326
"eTPR" "7" "5" "250" "LASSO" 0.773291925465838
"eTNR" "7" "5" "250" "LASSO" 0.870431893687708
"ePPV" "7" "5" "250" "LASSO" 0.680327868852459
"d" "7" "5" "250" "LASSO" 0.298775510204082
"time.user.self" "7" "5" "250" "LASSO" 0.0900000000001455
"time.sys.self" "7" "5" "250" "LASSO" 0
"time.elapsed" "7" "5" "250" "LASSO" 0.0999999999994543
"time.user.child" "7" "5" "250" "LASSO" NA
"time.sys.child" "7" "5" "250" "LASSO" NA
"cv.time.user.self" "7" "5" "250" "LASSO" 0.0961111111111172
"cv.time.sys.self" "7" "5" "250" "LASSO" 0.000333333333333346
"cv.time.elapsed" "7" "5" "250" "LASSO" 0.0992222222222659
"cv.time.user.child" "7" "5" "250" "LASSO" NA
"cv.time.sys.child" "7" "5" "250" "LASSO" NA
"n.cv.par" "7" "5" "250" "LASSO" 18
"lambda" "14" "5" "250" "LASSO" 0.0137475928511236
"lambdar0" "14" "5" "250" "LASSO" 0.391176470588235
"kappa" "14" "5" "250" "LASSO" 0
"condnum" "14" "5" "250" "LASSO" 33.8087597162194
"EL" "14" "5" "250" "LASSO" 4.75166732652187
"RMSE" "14" "5" "250" "LASSO" 0.0112880341155315
"F1" "14" "5" "250" "LASSO" 0.757433489827856
"eTPR" "14" "5" "250" "LASSO" 0.813445378151261
"eTNR" "14" "5" "250" "LASSO" 0.684126984126984
"ePPV" "14" "5" "250" "LASSO" 0.708638360175695
"d" "14" "5" "250" "LASSO" 0.557551020408163
"time.user.self" "14" "5" "250" "LASSO" 0.0900000000001455
"time.sys.self" "14" "5" "250" "LASSO" 0
"time.elapsed" "14" "5" "250" "LASSO" 0.110000000000582
"time.user.child" "14" "5" "250" "LASSO" NA
"time.sys.child" "14" "5" "250" "LASSO" NA
"cv.time.user.self" "14" "5" "250" "LASSO" 0.104555555555412
"cv.time.sys.self" "14" "5" "250" "LASSO" 0
"cv.time.elapsed" "14" "5" "250" "LASSO" 0.103222222222151
"cv.time.user.child" "14" "5" "250" "LASSO" NA
"cv.time.sys.child" "14" "5" "250" "LASSO" NA
"n.cv.par" "14" "5" "250" "LASSO" 18
"lambda" "1" "6" "250" "LASSO" 0.129207969310483
"lambdar0" "1" "6" "250" "LASSO" 0.447058823529412
"kappa" "1" "6" "250" "LASSO" 0
"condnum" "1" "6" "250" "LASSO" 59.2552996501964
"EL" "1" "6" "250" "LASSO" 2.27587519766756
"RMSE" "1" "6" "250" "LASSO" 0.00191395105624952
"F1" "1" "6" "250" "LASSO" 0.323432343234323
"eTPR" "1" "6" "250" "LASSO" 1
"eTNR" "1" "6" "250" "LASSO" 0.825680272108844
"ePPV" "1" "6" "250" "LASSO" 0.192913385826772
"d" "1" "6" "250" "LASSO" 0.20734693877551
"time.user.self" "1" "6" "250" "LASSO" 0.0999999999999091
"time.sys.self" "1" "6" "250" "LASSO" 0
"time.elapsed" "1" "6" "250" "LASSO" 0.110000000000127
"time.user.child" "1" "6" "250" "LASSO" NA
"time.sys.child" "1" "6" "250" "LASSO" NA
"cv.time.user.self" "1" "6" "250" "LASSO" 0.136777777777813
"cv.time.sys.self" "1" "6" "250" "LASSO" 0.000222222222222217
"cv.time.elapsed" "1" "6" "250" "LASSO" 0.136444444444442
"cv.time.user.child" "1" "6" "250" "LASSO" NA
"cv.time.sys.child" "1" "6" "250" "LASSO" NA
"n.cv.par" "1" "6" "250" "LASSO" 18
"lambda" "7" "6" "250" "LASSO" 0.0215574564114631
"lambdar0" "7" "6" "250" "LASSO" 0.447058823529412
"kappa" "7" "6" "250" "LASSO" 0
"condnum" "7" "6" "250" "LASSO" 39.4136597533231
"EL" "7" "6" "250" "LASSO" 3.96702282617368
"RMSE" "7" "6" "250" "LASSO" 0.00796794136859509
"F1" "7" "6" "250" "LASSO" 0.731972789115646
"eTPR" "7" "6" "250" "LASSO" 0.835403726708075
"eTNR" "7" "6" "250" "LASSO" 0.840531561461794
"ePPV" "7" "6" "250" "LASSO" 0.651331719128329
"d" "7" "6" "250" "LASSO" 0.337142857142857
"time.user.self" "7" "6" "250" "LASSO" 0.110000000000582
"time.sys.self" "7" "6" "250" "LASSO" 0
"time.elapsed" "7" "6" "250" "LASSO" 0.110000000000582
"time.user.child" "7" "6" "250" "LASSO" NA
"time.sys.child" "7" "6" "250" "LASSO" NA
"cv.time.user.self" "7" "6" "250" "LASSO" 0.120333333333292
"cv.time.sys.self" "7" "6" "250" "LASSO" 0.000222222222222257
"cv.time.elapsed" "7" "6" "250" "LASSO" 0.120666666666673
"cv.time.user.child" "7" "6" "250" "LASSO" NA
"cv.time.sys.child" "7" "6" "250" "LASSO" NA
"n.cv.par" "7" "6" "250" "LASSO" 18
"lambda" "14" "6" "250" "LASSO" 0.0156866822273064
"lambdar0" "14" "6" "250" "LASSO" 0.502941176470588
"kappa" "14" "6" "250" "LASSO" 0
"condnum" "14" "6" "250" "LASSO" 35.1369023636065
"EL" "14" "6" "250" "LASSO" 4.97458924595576
"RMSE" "14" "6" "250" "LASSO" 0.0111291131259123
"F1" "14" "6" "250" "LASSO" 0.764026402640264
"eTPR" "14" "6" "250" "LASSO" 0.778151260504202
"eTNR" "14" "6" "250" "LASSO" 0.755555555555556
"ePPV" "14" "6" "250" "LASSO" 0.750405186385737
"d" "14" "6" "250" "LASSO" 0.503673469387755
"time.user.self" "14" "6" "250" "LASSO" 0.110000000000582
"time.sys.self" "14" "6" "250" "LASSO" 0
"time.elapsed" "14" "6" "250" "LASSO" 0.110000000000582
"time.user.child" "14" "6" "250" "LASSO" NA
"time.sys.child" "14" "6" "250" "LASSO" NA
"cv.time.user.self" "14" "6" "250" "LASSO" 0.133999999999974
"cv.time.sys.self" "14" "6" "250" "LASSO" 0
"cv.time.elapsed" "14" "6" "250" "LASSO" 0.133333333333475
"cv.time.user.child" "14" "6" "250" "LASSO" NA
"cv.time.sys.child" "14" "6" "250" "LASSO" NA
"n.cv.par" "14" "6" "250" "LASSO" 18
"lambda" "1" "7" "250" "LASSO" 0.126092807364463
"lambdar0" "1" "7" "250" "LASSO" 0.447058823529412
"kappa" "1" "7" "250" "LASSO" 0
"condnum" "1" "7" "250" "LASSO" 45.884130003749
"EL" "1" "7" "250" "LASSO" 2.02354252884606
"RMSE" "1" "7" "250" "LASSO" 0.0019886416354283
"F1" "1" "7" "250" "LASSO" 0.333333333333333
"eTPR" "1" "7" "250" "LASSO" 1
"eTNR" "1" "7" "250" "LASSO" 0.833333333333333
"ePPV" "1" "7" "250" "LASSO" 0.2
"d" "1" "7" "250" "LASSO" 0.2
"time.user.self" "1" "7" "250" "LASSO" 0.0900000000001455
"time.sys.self" "1" "7" "250" "LASSO" 0
"time.elapsed" "1" "7" "250" "LASSO" 0.0900000000001455
"time.user.child" "1" "7" "250" "LASSO" NA
"time.sys.child" "1" "7" "250" "LASSO" NA
"cv.time.user.self" "1" "7" "250" "LASSO" 0.123777777777786
"cv.time.sys.self" "1" "7" "250" "LASSO" 0.000111111111111128
"cv.time.elapsed" "1" "7" "250" "LASSO" 0.122888888888858
"cv.time.user.child" "1" "7" "250" "LASSO" NA
"cv.time.sys.child" "1" "7" "250" "LASSO" NA
"n.cv.par" "1" "7" "250" "LASSO" 18
"lambda" "7" "7" "250" "LASSO" 0.0206734409228791
"lambdar0" "7" "7" "250" "LASSO" 0.447058823529412
"kappa" "7" "7" "250" "LASSO" 0
"condnum" "7" "7" "250" "LASSO" 41.7534992117848
"EL" "7" "7" "250" "LASSO" 3.64048876528427
"RMSE" "7" "7" "250" "LASSO" 0.00766115270414531
"F1" "7" "7" "250" "LASSO" 0.757697456492637
"eTPR" "7" "7" "250" "LASSO" 0.87888198757764
"eTNR" "7" "7" "250" "LASSO" 0.842746400885936
"ePPV" "7" "7" "250" "LASSO" 0.665882352941176
"d" "7" "7" "250" "LASSO" 0.346938775510204
"time.user.self" "7" "7" "250" "LASSO" 0.109999999999673
"time.sys.self" "7" "7" "250" "LASSO" 0
"time.elapsed" "7" "7" "250" "LASSO" 0.109999999998763
"time.user.child" "7" "7" "250" "LASSO" NA
"time.sys.child" "7" "7" "250" "LASSO" NA
"cv.time.user.self" "7" "7" "250" "LASSO" 0.119666666666601
"cv.time.sys.self" "7" "7" "250" "LASSO" 0.000222222222222178
"cv.time.elapsed" "7" "7" "250" "LASSO" 0.118777777777703
"cv.time.user.child" "7" "7" "250" "LASSO" NA
"cv.time.sys.child" "7" "7" "250" "LASSO" NA
"n.cv.par" "7" "7" "250" "LASSO" 18
"lambda" "14" "7" "250" "LASSO" 0.0126127204305928
"lambdar0" "14" "7" "250" "LASSO" 0.335294117647059
"kappa" "14" "7" "250" "LASSO" 0
"condnum" "14" "7" "250" "LASSO" 39.4339344910375
"EL" "14" "7" "250" "LASSO" 4.79899156978698
"RMSE" "14" "7" "250" "LASSO" 0.0109912451815337
"F1" "14" "7" "250" "LASSO" 0.775229357798165
"eTPR" "14" "7" "250" "LASSO" 0.852100840336134
"eTNR" "14" "7" "250" "LASSO" 0.673015873015873
"ePPV" "14" "7" "250" "LASSO" 0.711079943899018
"d" "14" "7" "250" "LASSO" 0.582040816326531
"time.user.self" "14" "7" "250" "LASSO" 0.1200000000008
"time.sys.self" "14" "7" "250" "LASSO" 0
"time.elapsed" "14" "7" "250" "LASSO" 0.119999999998981
"time.user.child" "14" "7" "250" "LASSO" NA
"time.sys.child" "14" "7" "250" "LASSO" NA
"cv.time.user.self" "14" "7" "250" "LASSO" 0.108666666666674
"cv.time.sys.self" "14" "7" "250" "LASSO" 0.000555555555555603
"cv.time.elapsed" "14" "7" "250" "LASSO" 0.110999999999856
"cv.time.user.child" "14" "7" "250" "LASSO" NA
"cv.time.sys.child" "14" "7" "250" "LASSO" NA
"n.cv.par" "14" "7" "250" "LASSO" 18
"lambda" "1" "8" "250" "LASSO" 0.125415054278778
"lambdar0" "1" "8" "250" "LASSO" 0.447058823529412
"kappa" "1" "8" "250" "LASSO" 0
"condnum" "1" "8" "250" "LASSO" 54.7146635969535
"EL" "1" "8" "250" "LASSO" 1.78420808047424
"RMSE" "1" "8" "250" "LASSO" 0.00180012454121361
"F1" "1" "8" "250" "LASSO" 0.37984496124031
"eTPR" "1" "8" "250" "LASSO" 1
"eTNR" "1" "8" "250" "LASSO" 0.863945578231292
"ePPV" "1" "8" "250" "LASSO" 0.23444976076555
"d" "1" "8" "250" "LASSO" 0.170612244897959
"time.user.self" "1" "8" "250" "LASSO" 0.100000000000364
"time.sys.self" "1" "8" "250" "LASSO" 0
"time.elapsed" "1" "8" "250" "LASSO" 0.100000000000364
