"metric" "n_bands" "simulation" "n" "method" "value"
"time.user.child" "14" "25" "75" "LASSO" NA
"time.sys.child" "14" "25" "75" "LASSO" NA
"cv.iters" "14" "25" "75" "LASSO" NA
"cv.time.user.self" "14" "25" "75" "LASSO" 0.657222222222137
"cv.time.sys.self" "14" "25" "75" "LASSO" 0.000999999999999959
"cv.time.elapsed" "14" "25" "75" "LASSO" 0.660222222222142
"cv.time.user.child" "14" "25" "75" "LASSO" NA
"cv.time.sys.child" "14" "25" "75" "LASSO" NA
"n.cv.par" "14" "25" "75" "LASSO" 18
"lambda" "1" "26" "75" "LASSO" 0.326601288708175
"lambdar0" "1" "26" "75" "LASSO" 0.95
"kappa" "1" "26" "75" "LASSO" 0
"condnum" "1" "26" "75" "LASSO" 2.00663049831544
"EL" "1" "26" "75" "LASSO" 100.618007978691
"RMSE" "1" "26" "75" "LASSO" 0.00407000694831755
"F1" "1" "26" "75" "LASSO" 0.04
"eTPR" "1" "26" "75" "LASSO" 0.0204081632653061
"eTNR" "1" "26" "75" "LASSO" 1
"ePPV" "1" "26" "75" "LASSO" 1
"d" "1" "26" "75" "LASSO" 0.000816326530612245
"iters" "1" "26" "75" "LASSO" 1
"time.user.self" "1" "26" "75" "LASSO" 0.0199999999999818
"time.sys.self" "1" "26" "75" "LASSO" 0
"time.elapsed" "1" "26" "75" "LASSO" 0
"time.user.child" "1" "26" "75" "LASSO" NA
"time.sys.child" "1" "26" "75" "LASSO" NA
"cv.iters" "1" "26" "75" "LASSO" NA
"cv.time.user.self" "1" "26" "75" "LASSO" 0.687888888888872
"cv.time.sys.self" "1" "26" "75" "LASSO" 0.00088888888888889
"cv.time.elapsed" "1" "26" "75" "LASSO" 0.68877777777776
"cv.time.user.child" "1" "26" "75" "LASSO" NA
"cv.time.sys.child" "1" "26" "75" "LASSO" NA
"n.cv.par" "1" "26" "75" "LASSO" 18
"lambda" "7" "26" "75" "LASSO" 0.0715461739095705
"lambdar0" "7" "26" "75" "LASSO" 0.95
"kappa" "7" "26" "75" "LASSO" 0
"condnum" "7" "26" "75" "LASSO" 1.79407700338082
"EL" "7" "26" "75" "LASSO" 38.5222776766171
"RMSE" "7" "26" "75" "LASSO" 0.0104750995741074
"F1" "7" "26" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "26" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "26" "75" "LASSO" 1
"ePPV" "7" "26" "75" "LASSO" 1
"d" "7" "26" "75" "LASSO" 0.000816326530612245
"iters" "7" "26" "75" "LASSO" 4
"time.user.self" "7" "26" "75" "LASSO" 0.0299999999997453
"time.sys.self" "7" "26" "75" "LASSO" 0
"time.elapsed" "7" "26" "75" "LASSO" 0.0399999999999636
"time.user.child" "7" "26" "75" "LASSO" NA
"time.sys.child" "7" "26" "75" "LASSO" NA
"cv.iters" "7" "26" "75" "LASSO" NA
"cv.time.user.self" "7" "26" "75" "LASSO" 0.415888888888852
"cv.time.sys.self" "7" "26" "75" "LASSO" 0.000444444444444435
"cv.time.elapsed" "7" "26" "75" "LASSO" 0.415000000000024
"cv.time.user.child" "7" "26" "75" "LASSO" NA
"cv.time.sys.child" "7" "26" "75" "LASSO" NA
"n.cv.par" "7" "26" "75" "LASSO" 18
"lambda" "14" "26" "75" "LASSO" 0.0477801802362288
"lambdar0" "14" "26" "75" "LASSO" 0.95
"kappa" "14" "26" "75" "LASSO" 0
"condnum" "14" "26" "75" "LASSO" 2.54982809421002
"EL" "14" "26" "75" "LASSO" 62.3630603115639
"RMSE" "14" "26" "75" "LASSO" 0.0145255496024719
"F1" "14" "26" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "26" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "26" "75" "LASSO" 1
"ePPV" "14" "26" "75" "LASSO" 1
"d" "14" "26" "75" "LASSO" 0.000816326530612245
"iters" "14" "26" "75" "LASSO" 3
"time.user.self" "14" "26" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "26" "75" "LASSO" 0
"time.elapsed" "14" "26" "75" "LASSO" 0.0200000000004366
"time.user.child" "14" "26" "75" "LASSO" NA
"time.sys.child" "14" "26" "75" "LASSO" NA
"cv.iters" "14" "26" "75" "LASSO" NA
"cv.time.user.self" "14" "26" "75" "LASSO" 0.709111111111068
"cv.time.sys.self" "14" "26" "75" "LASSO" 0.000888888888888949
"cv.time.elapsed" "14" "26" "75" "LASSO" 0.712555555555365
"cv.time.user.child" "14" "26" "75" "LASSO" NA
"cv.time.sys.child" "14" "26" "75" "LASSO" NA
"n.cv.par" "14" "26" "75" "LASSO" 18
"lambda" "1" "27" "75" "LASSO" 0.310807322717558
"lambdar0" "1" "27" "75" "LASSO" 0.95
"kappa" "1" "27" "75" "LASSO" 0
"condnum" "1" "27" "75" "LASSO" 5.7776943577302
"EL" "1" "27" "75" "LASSO" 96.389229654788
"RMSE" "1" "27" "75" "LASSO" 0.00400109886844404
"F1" "1" "27" "75" "LASSO" 0.185185185185185
"eTPR" "1" "27" "75" "LASSO" 0.102040816326531
"eTNR" "1" "27" "75" "LASSO" 1
"ePPV" "1" "27" "75" "LASSO" 1
"d" "1" "27" "75" "LASSO" 0.00408163265306122
"iters" "1" "27" "75" "LASSO" 9
"time.user.self" "1" "27" "75" "LASSO" 0.0799999999999272
"time.sys.self" "1" "27" "75" "LASSO" 0
"time.elapsed" "1" "27" "75" "LASSO" 0.080000000000382
"time.user.child" "1" "27" "75" "LASSO" NA
"time.sys.child" "1" "27" "75" "LASSO" NA
"cv.iters" "1" "27" "75" "LASSO" NA
"cv.time.user.self" "1" "27" "75" "LASSO" 0.539444444444406
"cv.time.sys.self" "1" "27" "75" "LASSO" 0.000555555555555563
"cv.time.elapsed" "1" "27" "75" "LASSO" 0.540444444444428
"cv.time.user.child" "1" "27" "75" "LASSO" NA
"cv.time.sys.child" "1" "27" "75" "LASSO" NA
"n.cv.par" "1" "27" "75" "LASSO" 18
"lambda" "7" "27" "75" "LASSO" 0.0709173738593498
"lambdar0" "7" "27" "75" "LASSO" 0.95
"kappa" "7" "27" "75" "LASSO" 0
"condnum" "7" "27" "75" "LASSO" 1.95661692413944
"EL" "7" "27" "75" "LASSO" 37.6245786050607
"RMSE" "7" "27" "75" "LASSO" 0.0106258680508091
"F1" "7" "27" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "27" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "27" "75" "LASSO" 1
"ePPV" "7" "27" "75" "LASSO" 1
"d" "7" "27" "75" "LASSO" 0.000816326530612245
"iters" "7" "27" "75" "LASSO" 3
"time.user.self" "7" "27" "75" "LASSO" 0.0300000000006548
"time.sys.self" "7" "27" "75" "LASSO" 0
"time.elapsed" "7" "27" "75" "LASSO" 0.0100000000002183
"time.user.child" "7" "27" "75" "LASSO" NA
"time.sys.child" "7" "27" "75" "LASSO" NA
"cv.iters" "7" "27" "75" "LASSO" NA
"cv.time.user.self" "7" "27" "75" "LASSO" 0.672999999999936
"cv.time.sys.self" "7" "27" "75" "LASSO" 0.000444444444444474
"cv.time.elapsed" "7" "27" "75" "LASSO" 0.674222222222266
"cv.time.user.child" "7" "27" "75" "LASSO" NA
"cv.time.sys.child" "7" "27" "75" "LASSO" NA
"n.cv.par" "7" "27" "75" "LASSO" 18
"lambda" "14" "27" "75" "LASSO" 0.0513845218476474
"lambdar0" "14" "27" "75" "LASSO" 0.95
"kappa" "14" "27" "75" "LASSO" 0
"condnum" "14" "27" "75" "LASSO" 2.54952894637103
"EL" "14" "27" "75" "LASSO" 56.1498112908027
"RMSE" "14" "27" "75" "LASSO" 0.014540183605826
"F1" "14" "27" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "27" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "27" "75" "LASSO" 1
"ePPV" "14" "27" "75" "LASSO" 1
"d" "14" "27" "75" "LASSO" 0.000816326530612245
"iters" "14" "27" "75" "LASSO" 3
"time.user.self" "14" "27" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "27" "75" "LASSO" 0
"time.elapsed" "14" "27" "75" "LASSO" 0.0100000000002183
"time.user.child" "14" "27" "75" "LASSO" NA
"time.sys.child" "14" "27" "75" "LASSO" NA
"cv.iters" "14" "27" "75" "LASSO" NA
"cv.time.user.self" "14" "27" "75" "LASSO" 0.655777777777722
"cv.time.sys.self" "14" "27" "75" "LASSO" 0.000888888888888949
"cv.time.elapsed" "14" "27" "75" "LASSO" 0.657777777777745
"cv.time.user.child" "14" "27" "75" "LASSO" NA
"cv.time.sys.child" "14" "27" "75" "LASSO" NA
"n.cv.par" "14" "27" "75" "LASSO" 18
"lambda" "1" "28" "75" "LASSO" 0.320401414351562
"lambdar0" "1" "28" "75" "LASSO" 0.95
"kappa" "1" "28" "75" "LASSO" 0
"condnum" "1" "28" "75" "LASSO" 6.54866809614373
"EL" "1" "28" "75" "LASSO" 86.0283457977426
"RMSE" "1" "28" "75" "LASSO" 0.00398941669819427
"F1" "1" "28" "75" "LASSO" 0.280701754385965
"eTPR" "1" "28" "75" "LASSO" 0.163265306122449
"eTNR" "1" "28" "75" "LASSO" 1
"ePPV" "1" "28" "75" "LASSO" 1
"d" "1" "28" "75" "LASSO" 0.00653061224489796
"iters" "1" "28" "75" "LASSO" 11
"time.user.self" "1" "28" "75" "LASSO" 0.0999999999999091
"time.sys.self" "1" "28" "75" "LASSO" 0
"time.elapsed" "1" "28" "75" "LASSO" 0.110000000000127
"time.user.child" "1" "28" "75" "LASSO" NA
"time.sys.child" "1" "28" "75" "LASSO" NA
"cv.iters" "1" "28" "75" "LASSO" NA
"cv.time.user.self" "1" "28" "75" "LASSO" 0.589222222222219
"cv.time.sys.self" "1" "28" "75" "LASSO" 0.000777777777777781
"cv.time.elapsed" "1" "28" "75" "LASSO" 0.590444444444478
"cv.time.user.child" "1" "28" "75" "LASSO" NA
"cv.time.sys.child" "1" "28" "75" "LASSO" NA
"n.cv.par" "1" "28" "75" "LASSO" 18
"lambda" "7" "28" "75" "LASSO" 0.0666408219249443
"lambdar0" "7" "28" "75" "LASSO" 0.95
"kappa" "7" "28" "75" "LASSO" 0
"condnum" "7" "28" "75" "LASSO" 1.94984951461704
"EL" "7" "28" "75" "LASSO" 38.0488129959495
"RMSE" "7" "28" "75" "LASSO" 0.0105152351360257
"F1" "7" "28" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "28" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "28" "75" "LASSO" 1
"ePPV" "7" "28" "75" "LASSO" 1
"d" "7" "28" "75" "LASSO" 0.000816326530612245
"iters" "7" "28" "75" "LASSO" 3
"time.user.self" "7" "28" "75" "LASSO" 0.0299999999988358
"time.sys.self" "7" "28" "75" "LASSO" 0
"time.elapsed" "7" "28" "75" "LASSO" 0.0299999999988358
"time.user.child" "7" "28" "75" "LASSO" NA
"time.sys.child" "7" "28" "75" "LASSO" NA
"cv.iters" "7" "28" "75" "LASSO" NA
"cv.time.user.self" "7" "28" "75" "LASSO" 0.538444444444374
"cv.time.sys.self" "7" "28" "75" "LASSO" 0.00155555555555556
"cv.time.elapsed" "7" "28" "75" "LASSO" 0.540777777777637
"cv.time.user.child" "7" "28" "75" "LASSO" NA
"cv.time.sys.child" "7" "28" "75" "LASSO" NA
"n.cv.par" "7" "28" "75" "LASSO" 18
"lambda" "14" "28" "75" "LASSO" 0.0469319601038797
"lambdar0" "14" "28" "75" "LASSO" 0.95
"kappa" "14" "28" "75" "LASSO" 0
"condnum" "14" "28" "75" "LASSO" 2.4594541543185
"EL" "14" "28" "75" "LASSO" 58.5064476450716
"RMSE" "14" "28" "75" "LASSO" 0.0146030396958196
"F1" "14" "28" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "28" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "28" "75" "LASSO" 1
"ePPV" "14" "28" "75" "LASSO" 1
"d" "14" "28" "75" "LASSO" 0.000816326530612245
"iters" "14" "28" "75" "LASSO" 3
"time.user.self" "14" "28" "75" "LASSO" 0.0300000000006548
"time.sys.self" "14" "28" "75" "LASSO" 0
"time.elapsed" "14" "28" "75" "LASSO" 0.0300000000006548
"time.user.child" "14" "28" "75" "LASSO" NA
"time.sys.child" "14" "28" "75" "LASSO" NA
"cv.iters" "14" "28" "75" "LASSO" NA
"cv.time.user.self" "14" "28" "75" "LASSO" 0.97844444444452
"cv.time.sys.self" "14" "28" "75" "LASSO" 0.00166666666666657
"cv.time.elapsed" "14" "28" "75" "LASSO" 0.984222222222161
"cv.time.user.child" "14" "28" "75" "LASSO" NA
"cv.time.sys.child" "14" "28" "75" "LASSO" NA
"n.cv.par" "14" "28" "75" "LASSO" 18
"lambda" "1" "29" "75" "LASSO" 0.285419784579602
"lambdar0" "1" "29" "75" "LASSO" 0.894117647058824
"kappa" "1" "29" "75" "LASSO" 0
"condnum" "1" "29" "75" "LASSO" 2.88667802567597
"EL" "1" "29" "75" "LASSO" 101.612307643968
"RMSE" "1" "29" "75" "LASSO" 0.00408060869906088
"F1" "1" "29" "75" "LASSO" 0.115384615384615
"eTPR" "1" "29" "75" "LASSO" 0.0612244897959184
"eTNR" "1" "29" "75" "LASSO" 1
"ePPV" "1" "29" "75" "LASSO" 1
"d" "1" "29" "75" "LASSO" 0.00244897959183673
"iters" "1" "29" "75" "LASSO" 4
"time.user.self" "1" "29" "75" "LASSO" 0.0299999999997453
"time.sys.self" "1" "29" "75" "LASSO" 0
"time.elapsed" "1" "29" "75" "LASSO" 0.0500000000001819
"time.user.child" "1" "29" "75" "LASSO" NA
"time.sys.child" "1" "29" "75" "LASSO" NA
"cv.iters" "1" "29" "75" "LASSO" NA
"cv.time.user.self" "1" "29" "75" "LASSO" 0.446222222222185
"cv.time.sys.self" "1" "29" "75" "LASSO" 0.000444444444444435
"cv.time.elapsed" "1" "29" "75" "LASSO" 0.448000000000012
"cv.time.user.child" "1" "29" "75" "LASSO" NA
"cv.time.sys.child" "1" "29" "75" "LASSO" NA
"n.cv.par" "1" "29" "75" "LASSO" 18
"lambda" "7" "29" "75" "LASSO" 0.066961464933722
"lambdar0" "7" "29" "75" "LASSO" 0.95
"kappa" "7" "29" "75" "LASSO" 0
"condnum" "7" "29" "75" "LASSO" 1.98606051394151
"EL" "7" "29" "75" "LASSO" 39.2704851065734
"RMSE" "7" "29" "75" "LASSO" 0.0105269263373712
"F1" "7" "29" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "29" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "29" "75" "LASSO" 1
"ePPV" "7" "29" "75" "LASSO" 1
"d" "7" "29" "75" "LASSO" 0.000816326530612245
"iters" "7" "29" "75" "LASSO" 3
"time.user.self" "7" "29" "75" "LASSO" 0.0200000000004366
"time.sys.self" "7" "29" "75" "LASSO" 0
"time.elapsed" "7" "29" "75" "LASSO" 0.0100000000002183
"time.user.child" "7" "29" "75" "LASSO" NA
"time.sys.child" "7" "29" "75" "LASSO" NA
"cv.iters" "7" "29" "75" "LASSO" NA
"cv.time.user.self" "7" "29" "75" "LASSO" 0.471111111111067
"cv.time.sys.self" "7" "29" "75" "LASSO" 0.00111111111111105
"cv.time.elapsed" "7" "29" "75" "LASSO" 0.471555555555541
"cv.time.user.child" "7" "29" "75" "LASSO" NA
"cv.time.sys.child" "7" "29" "75" "LASSO" NA
"n.cv.par" "7" "29" "75" "LASSO" 18
"lambda" "14" "29" "75" "LASSO" 0.0477206078311056
"lambdar0" "14" "29" "75" "LASSO" 0.95
"kappa" "14" "29" "75" "LASSO" 0
"condnum" "14" "29" "75" "LASSO" 2.28931628092847
"EL" "14" "29" "75" "LASSO" 58.7013036517025
"RMSE" "14" "29" "75" "LASSO" 0.0144544488625285
"F1" "14" "29" "75" "LASSO" 0.0033500837520938
"eTPR" "14" "29" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "29" "75" "LASSO" 0.998412698412698
"ePPV" "14" "29" "75" "LASSO" 0.5
"d" "14" "29" "75" "LASSO" 0.00163265306122449
"iters" "14" "29" "75" "LASSO" 2
"time.user.self" "14" "29" "75" "LASSO" 0.0200000000004366
"time.sys.self" "14" "29" "75" "LASSO" 0
"time.elapsed" "14" "29" "75" "LASSO" 0.0200000000004366
"time.user.child" "14" "29" "75" "LASSO" NA
"time.sys.child" "14" "29" "75" "LASSO" NA
"cv.iters" "14" "29" "75" "LASSO" NA
"cv.time.user.self" "14" "29" "75" "LASSO" 0.698666666666678
"cv.time.sys.self" "14" "29" "75" "LASSO" 0.00100000000000004
"cv.time.elapsed" "14" "29" "75" "LASSO" 0.699555555555667
"cv.time.user.child" "14" "29" "75" "LASSO" NA
"cv.time.sys.child" "14" "29" "75" "LASSO" NA
"n.cv.par" "14" "29" "75" "LASSO" 18
"lambda" "1" "30" "75" "LASSO" 0.323328049934531
"lambdar0" "1" "30" "75" "LASSO" 0.894117647058823
"kappa" "1" "30" "75" "LASSO" 0
"condnum" "1" "30" "75" "LASSO" 3.75561529445136
"EL" "1" "30" "75" "LASSO" 98.6761630851627
"RMSE" "1" "30" "75" "LASSO" 0.00405871400622857
"F1" "1" "30" "75" "LASSO" 0.115384615384615
"eTPR" "1" "30" "75" "LASSO" 0.0612244897959184
"eTNR" "1" "30" "75" "LASSO" 1
"ePPV" "1" "30" "75" "LASSO" 1
"d" "1" "30" "75" "LASSO" 0.00244897959183673
"iters" "1" "30" "75" "LASSO" 7
"time.user.self" "1" "30" "75" "LASSO" 0.069999999999709
"time.sys.self" "1" "30" "75" "LASSO" 0
"time.elapsed" "1" "30" "75" "LASSO" 0.0500000000001819
"time.user.child" "1" "30" "75" "LASSO" NA
"time.sys.child" "1" "30" "75" "LASSO" NA
"cv.iters" "1" "30" "75" "LASSO" NA
"cv.time.user.self" "1" "30" "75" "LASSO" 0.534888888888857
"cv.time.sys.self" "1" "30" "75" "LASSO" 0.000555555555555563
"cv.time.elapsed" "1" "30" "75" "LASSO" 0.536666666666664
"cv.time.user.child" "1" "30" "75" "LASSO" NA
"cv.time.sys.child" "1" "30" "75" "LASSO" NA
"n.cv.par" "1" "30" "75" "LASSO" 18
"lambda" "7" "30" "75" "LASSO" 0.0653966541611895
"lambdar0" "7" "30" "75" "LASSO" 0.95
"kappa" "7" "30" "75" "LASSO" 0
"condnum" "7" "30" "75" "LASSO" 2.17913377412957
"EL" "7" "30" "75" "LASSO" 38.7031410360201
"RMSE" "7" "30" "75" "LASSO" 0.0106783951795938
"F1" "7" "30" "75" "LASSO" 0.0123456790123457
"eTPR" "7" "30" "75" "LASSO" 0.0062111801242236
"eTNR" "7" "30" "75" "LASSO" 1
"ePPV" "7" "30" "75" "LASSO" 1
"d" "7" "30" "75" "LASSO" 0.00163265306122449
"iters" "7" "30" "75" "LASSO" 6
"time.user.self" "7" "30" "75" "LASSO" 0.0500000000010914
"time.sys.self" "7" "30" "75" "LASSO" 0
"time.elapsed" "7" "30" "75" "LASSO" 0.0500000000010914
"time.user.child" "7" "30" "75" "LASSO" NA
"time.sys.child" "7" "30" "75" "LASSO" NA
"cv.iters" "7" "30" "75" "LASSO" NA
"cv.time.user.self" "7" "30" "75" "LASSO" 0.457111111111206
"cv.time.sys.self" "7" "30" "75" "LASSO" 0.000222222222222178
"cv.time.elapsed" "7" "30" "75" "LASSO" 0.458333333333273
"cv.time.user.child" "7" "30" "75" "LASSO" NA
"cv.time.sys.child" "7" "30" "75" "LASSO" NA
"n.cv.par" "7" "30" "75" "LASSO" 18
"lambda" "14" "30" "75" "LASSO" 0.0567206628375394
"lambdar0" "14" "30" "75" "LASSO" 0.95
"kappa" "14" "30" "75" "LASSO" 0
"condnum" "14" "30" "75" "LASSO" 2.02849690485863
"EL" "14" "30" "75" "LASSO" 57.2357644748559
"RMSE" "14" "30" "75" "LASSO" 0.0144052740952648
"F1" "14" "30" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "30" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "30" "75" "LASSO" 1
"ePPV" "14" "30" "75" "LASSO" 1
"d" "14" "30" "75" "LASSO" 0.000816326530612245
"iters" "14" "30" "75" "LASSO" 3
"time.user.self" "14" "30" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "30" "75" "LASSO" 0
"time.elapsed" "14" "30" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "30" "75" "LASSO" NA
"time.sys.child" "14" "30" "75" "LASSO" NA
"cv.iters" "14" "30" "75" "LASSO" NA
"cv.time.user.self" "14" "30" "75" "LASSO" 0.668222222222256
"cv.time.sys.self" "14" "30" "75" "LASSO" 0.00122222222222229
"cv.time.elapsed" "14" "30" "75" "LASSO" 0.67066666666639
"cv.time.user.child" "14" "30" "75" "LASSO" NA
"cv.time.sys.child" "14" "30" "75" "LASSO" NA
"n.cv.par" "14" "30" "75" "LASSO" 18
"lambda" "1" "21" "100" "LASSO" 0.268140843426026
"lambdar0" "1" "21" "100" "LASSO" 0.894117647058823
"kappa" "1" "21" "100" "LASSO" 0
"condnum" "1" "21" "100" "LASSO" 16.8025762943679
"EL" "1" "21" "100" "LASSO" 61.6833564764965
"RMSE" "1" "21" "100" "LASSO" 0.00352380913621285
"F1" "1" "21" "100" "LASSO" 0.517647058823529
"eTPR" "1" "21" "100" "LASSO" 0.448979591836735
"eTNR" "1" "21" "100" "LASSO" 0.988095238095238
"ePPV" "1" "21" "100" "LASSO" 0.611111111111111
"d" "1" "21" "100" "LASSO" 0.0293877551020408
"iters" "1" "21" "100" "LASSO" 26
"time.user.self" "1" "21" "100" "LASSO" 0.210000000000036
"time.sys.self" "1" "21" "100" "LASSO" 0
"time.elapsed" "1" "21" "100" "LASSO" 0.199999999999989
"time.user.child" "1" "21" "100" "LASSO" NA
"time.sys.child" "1" "21" "100" "LASSO" NA
"cv.iters" "1" "21" "100" "LASSO" NA
"cv.time.user.self" "1" "21" "100" "LASSO" 0.24
"cv.time.sys.self" "1" "21" "100" "LASSO" 0.000333333333333336
"cv.time.elapsed" "1" "21" "100" "LASSO" 0.242888888888888
"cv.time.user.child" "1" "21" "100" "LASSO" NA
"cv.time.sys.child" "1" "21" "100" "LASSO" NA
"n.cv.par" "1" "21" "100" "LASSO" 18
"lambda" "7" "21" "100" "LASSO" 0.0555996088143723
"lambdar0" "7" "21" "100" "LASSO" 0.894117647058824
"kappa" "7" "21" "100" "LASSO" 0
"condnum" "7" "21" "100" "LASSO" 2.24574824213005
"EL" "7" "21" "100" "LASSO" 38.6708852145484
"RMSE" "7" "21" "100" "LASSO" 0.0105987741382705
"F1" "7" "21" "100" "LASSO" 0.0184615384615385
"eTPR" "7" "21" "100" "LASSO" 0.0093167701863354
"eTNR" "7" "21" "100" "LASSO" 1
"ePPV" "7" "21" "100" "LASSO" 1
"d" "7" "21" "100" "LASSO" 0.00244897959183673
"iters" "7" "21" "100" "LASSO" 3
"time.user.self" "7" "21" "100" "LASSO" 0.0200000000004366
"time.sys.self" "7" "21" "100" "LASSO" 0
"time.elapsed" "7" "21" "100" "LASSO" 0.00999999999930878
"time.user.child" "7" "21" "100" "LASSO" NA
"time.sys.child" "7" "21" "100" "LASSO" NA
"cv.iters" "7" "21" "100" "LASSO" NA
"cv.time.user.self" "7" "21" "100" "LASSO" 0.290444444444398
"cv.time.sys.self" "7" "21" "100" "LASSO" 0.00077777777777782
"cv.time.elapsed" "7" "21" "100" "LASSO" 0.291666666666626
"cv.time.user.child" "7" "21" "100" "LASSO" NA
"cv.time.sys.child" "7" "21" "100" "LASSO" NA
"n.cv.par" "7" "21" "100" "LASSO" 18
"lambda" "14" "21" "100" "LASSO" 0.0432383958785182
"lambdar0" "14" "21" "100" "LASSO" 0.894117647058823
"kappa" "14" "21" "100" "LASSO" 0
"condnum" "14" "21" "100" "LASSO" 2.29150092036353
"EL" "14" "21" "100" "LASSO" 55.0353969850229
"RMSE" "14" "21" "100" "LASSO" 0.0144543055522823
"F1" "14" "21" "100" "LASSO" 0.010016694490818
"eTPR" "14" "21" "100" "LASSO" 0.00504201680672269
"eTNR" "14" "21" "100" "LASSO" 0.998412698412698
"ePPV" "14" "21" "100" "LASSO" 0.75
"d" "14" "21" "100" "LASSO" 0.00326530612244898
"iters" "14" "21" "100" "LASSO" 4
"time.user.self" "14" "21" "100" "LASSO" 0.0299999999988358
"time.sys.self" "14" "21" "100" "LASSO" 0
"time.elapsed" "14" "21" "100" "LASSO" 0.0300000000006548
"time.user.child" "14" "21" "100" "LASSO" NA
"time.sys.child" "14" "21" "100" "LASSO" NA
"cv.iters" "14" "21" "100" "LASSO" NA
"cv.time.user.self" "14" "21" "100" "LASSO" 0.254888888888955
"cv.time.sys.self" "14" "21" "100" "LASSO" 0.000111111111111089
"cv.time.elapsed" "14" "21" "100" "LASSO" 0.255666666666669
"cv.time.user.child" "14" "21" "100" "LASSO" NA
"cv.time.sys.child" "14" "21" "100" "LASSO" NA
"n.cv.par" "14" "21" "100" "LASSO" 18
"lambda" "1" "22" "100" "LASSO" 0.278008865573589
"lambdar0" "1" "22" "100" "LASSO" 0.894117647058823
"kappa" "1" "22" "100" "LASSO" 0
"condnum" "1" "22" "100" "LASSO" 30.541524577155
"EL" "1" "22" "100" "LASSO" 43.8936925218417
"RMSE" "1" "22" "100" "LASSO" 0.0034227639038511
"F1" "1" "22" "100" "LASSO" 0.547008547008547
"eTPR" "1" "22" "100" "LASSO" 0.653061224489796
"eTNR" "1" "22" "100" "LASSO" 0.969387755102041
"ePPV" "1" "22" "100" "LASSO" 0.470588235294118
"d" "1" "22" "100" "LASSO" 0.0555102040816327
"iters" "1" "22" "100" "LASSO" 28
"time.user.self" "1" "22" "100" "LASSO" 0.25
"time.sys.self" "1" "22" "100" "LASSO" 0
"time.elapsed" "1" "22" "100" "LASSO" 0.25
"time.user.child" "1" "22" "100" "LASSO" NA
"time.sys.child" "1" "22" "100" "LASSO" NA
"cv.iters" "1" "22" "100" "LASSO" NA
"cv.time.user.self" "1" "22" "100" "LASSO" 0.225999999999997
"cv.time.sys.self" "1" "22" "100" "LASSO" 0.000666666666666662
"cv.time.elapsed" "1" "22" "100" "LASSO" 0.228777777777779
"cv.time.user.child" "1" "22" "100" "LASSO" NA
"cv.time.sys.child" "1" "22" "100" "LASSO" NA
"n.cv.par" "1" "22" "100" "LASSO" 18
"lambda" "7" "22" "100" "LASSO" 0.0496917757690817
"lambdar0" "7" "22" "100" "LASSO" 0.670588235294118
"kappa" "7" "22" "100" "LASSO" 0
"condnum" "7" "22" "100" "LASSO" 2.17156650362837
"EL" "7" "22" "100" "LASSO" 38.0232613910927
"RMSE" "7" "22" "100" "LASSO" 0.0104294288277985
"F1" "7" "22" "100" "LASSO" 0.0718562874251497
"eTPR" "7" "22" "100" "LASSO" 0.0372670807453416
"eTNR" "7" "22" "100" "LASSO" 1
"ePPV" "7" "22" "100" "LASSO" 1
"d" "7" "22" "100" "LASSO" 0.00979591836734694
"iters" "7" "22" "100" "LASSO" 8
"time.user.self" "7" "22" "100" "LASSO" 0.069999999999709
"time.sys.self" "7" "22" "100" "LASSO" 0
"time.elapsed" "7" "22" "100" "LASSO" 0.0600000000004002
"time.user.child" "7" "22" "100" "LASSO" NA
"time.sys.child" "7" "22" "100" "LASSO" NA
"cv.iters" "7" "22" "100" "LASSO" NA
"cv.time.user.self" "7" "22" "100" "LASSO" 0.202111111111016
"cv.time.sys.self" "7" "22" "100" "LASSO" 0.000222222222222217
"cv.time.elapsed" "7" "22" "100" "LASSO" 0.204222222222183
"cv.time.user.child" "7" "22" "100" "LASSO" NA
"cv.time.sys.child" "7" "22" "100" "LASSO" NA
"n.cv.par" "7" "22" "100" "LASSO" 18
"lambda" "14" "22" "100" "LASSO" 0.0489600603712424
"lambdar0" "14" "22" "100" "LASSO" 0.95
